Product Pair,Frequency
"('3M Organizer Strips', 'Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders')",1
"('3M Organizer Strips', 'Xerox 1970')",1
"('Acco 6 Outlet Guardian Standard Surge Suppressor', 'Fellowes Stor/Drawer Steel Plus Storage Drawers')",1
"('Acco 6 Outlet Guardian Standard Surge Suppressor', 'Holmes Replacement Filter for HEPA Air Cleaner, Medium Room')",1
"('Acco 6 Outlet Guardian Standard Surge Suppressor', 'Imation\xa0Clip USB\xa0flash drive\xa0- 8 GB')",1
"('Acco 6 Outlet Guardian Standard Surge Suppressor', 'Logitech G105 Gaming Keyboard')",1
"('Acco 6 Outlet Guardian Standard Surge Suppressor', 'Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders')",1
"('Acco 6 Outlet Guardian Standard Surge Suppressor', 'Xerox 1970')",1
"('Fellowes Stor/Drawer Steel Plus Storage Drawers', 'Holmes Replacement Filter for HEPA Air Cleaner, Medium Room')",1
"('Fellowes Stor/Drawer Steel Plus Storage Drawers', 'Imation\xa0Clip USB\xa0flash drive\xa0- 8 GB')",1
"('Fellowes Stor/Drawer Steel Plus Storage Drawers', 'Logitech G105 Gaming Keyboard')",1
"('Fellowes Stor/Drawer Steel Plus Storage Drawers', 'Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders')",1
"('Fellowes Stor/Drawer Steel Plus Storage Drawers', 'Xerox 1970')",1
"('Holmes Replacement Filter for HEPA Air Cleaner, Medium Room', 'Imation\xa0Clip USB\xa0flash drive\xa0- 8 GB')",1
"('Holmes Replacement Filter for HEPA Air Cleaner, Medium Room', 'Logitech G105 Gaming Keyboard')",1
"('Holmes Replacement Filter for HEPA Air Cleaner, Medium Room', 'Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders')",1
"('Holmes Replacement Filter for HEPA Air Cleaner, Medium Room', 'Xerox 1970')",1
"('Imation\xa0Clip USB\xa0flash drive\xa0- 8 GB', 'Logitech G105 Gaming Keyboard')",1
"('Imation\xa0Clip USB\xa0flash drive\xa0- 8 GB', 'Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders')",1
"('Imation\xa0Clip USB\xa0flash drive\xa0- 8 GB', 'Xerox 1970')",1
"('Logitech G105 Gaming Keyboard', 'Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders')",1
"('Logitech G105 Gaming Keyboard', 'Xerox 1970')",1
"('Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders', 'Xerox 1970')",1
"('Advantus Plastic Paper Clips', 'Belkin 19"" Center-Weighted Shelf, Gray')",1
"('Advantus Plastic Paper Clips', 'Belkin 7-Outlet SurgeMaster Home Series')",1
"('Belkin 19"" Center-Weighted Shelf, Gray', 'Belkin 7-Outlet SurgeMaster Home Series')",1
"('Imation\xa08gb Micro Traveldrive Usb 2.0\xa0Flash Drive', 'Logitech Desktop MK120 Mouse and keyboard Combo')",1
"('Imation\xa08gb Micro Traveldrive Usb 2.0\xa0Flash Drive', 'Xerox 21')",1
"('Logitech Desktop MK120 Mouse and keyboard Combo', 'Xerox 21')",1
"('Logitech Wireless Performance Mouse MX for PC and Mac', 'Newell 330')",1
"('BIC Brite Liner Highlighters, Chisel Tip', 'Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box')",1
"('BIC Brite Liner Highlighters, Chisel Tip', 'Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener')",1
"('BIC Brite Liner Highlighters, Chisel Tip', 'Fellowes High-Stak Drawer Files')",1
"('Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book', 'Xerox 1885')",1
"('Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box', 'Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener')",1
"('Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box', 'Fellowes High-Stak Drawer Files')",1
"('Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box', 'Staples')",1
"('Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener', 'Fellowes High-Stak Drawer Files')",1
"('Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener', 'Staples')",1
"('Fellowes High-Stak Drawer Files', 'Staples')",1
"('Boston KS Multi-Size Manual Pencil Sharpener', 'Samsung Galaxy Mega 6.3')",1
"('Boston KS Multi-Size Manual Pencil Sharpener', 'Sauder Camden County Collection Libraries, Planked Cherry Finish')",1
"('Boston KS Multi-Size Manual Pencil Sharpener', 'Xerox 1968')",1
"('Samsung Galaxy Mega 6.3', 'Sauder Camden County Collection Libraries, Planked Cherry Finish')",1
"('Samsung Galaxy Mega 6.3', 'Xerox 1968')",1
"('Sauder Camden County Collection Libraries, Planked Cherry Finish', 'Xerox 1968')",1
"('C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack', 'Eldon Expressions Wood Desk Accessories, Oak')",1
"('C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack', 'Fellowes Officeware Wire Shelving')",1
"('C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack', 'Super Bands, 12/Pack')",1
"('Eldon Expressions Wood Desk Accessories, Oak', 'Fellowes Officeware Wire Shelving')",1
"('Eldon Expressions Wood Desk Accessories, Oak', 'Super Bands, 12/Pack')",1
"('Fellowes Officeware Wire Shelving', 'Super Bands, 12/Pack')",1
"(""Lock-Up Easel 'Spel-Binder'"", 'SAFCO Arco Folding Chair')",1
"('GBC ProClick 150 Presentation Binding System', 'Manco Dry-Lighter Erasable Highlighter')",1
"('Global Ergonomic Managers Chair', 'Logitech Wireless Marathon Mouse M705')",1
"('Avery Metallic Poly Binders', 'Compact Automatic Electric Letter Opener')",1
"('Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210', 'Tennsco 16-Compartment Lockers with Coat Rack')",1
"('Newell 343', 'SanDisk Cruzer 64 GB USB Flash Drive')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Avery 514')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Avery Non-Stick Binders')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Global Adaptabilites Bookcase, Cherry/Storm Gray Finish')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Green Bar Computer Printout Paper')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl')",1
"('Avery 514', 'Avery Non-Stick Binders')",1
"('Avery 514', 'GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""')",1
"('Avery 514', 'Global Adaptabilites Bookcase, Cherry/Storm Gray Finish')",1
"('Avery 514', 'Green Bar Computer Printout Paper')",1
"('Avery 514', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl')",1
"('Avery Non-Stick Binders', 'GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""')",1
"('Avery Non-Stick Binders', 'Global Adaptabilites Bookcase, Cherry/Storm Gray Finish')",1
"('Avery Non-Stick Binders', 'Green Bar Computer Printout Paper')",1
"('Avery Non-Stick Binders', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl')",1
"('GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""', 'Global Adaptabilites Bookcase, Cherry/Storm Gray Finish')",1
"('GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""', 'Green Bar Computer Printout Paper')",1
"('GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl')",1
"('Global Adaptabilites Bookcase, Cherry/Storm Gray Finish', 'Green Bar Computer Printout Paper')",1
"('Global Adaptabilites Bookcase, Cherry/Storm Gray Finish', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl')",1
"('Green Bar Computer Printout Paper', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl')",1
"('Bush Andora Conference Table, Maple/Graphite Gray Finish', 'Peel-Off China Markers')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Plastic Stacking Crates & Casters')",1
"('Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""', 'Plastic Stacking Crates & Casters')",1
"('Crayola Anti Dust Chalk, 12/Pack', 'Newell 338')",1
"('Crayola Anti Dust Chalk, 12/Pack', 'Novimex Swivel Fabric Task Chair')",1
"('Newell 338', 'Novimex Swivel Fabric Task Chair')",1
"('Bush Andora Bookcase, Maple/Graphite Gray Finish', 'Xerox 1930')",1
"('Acco D-Ring Binder w/DublLock', 'Ibico Plastic and Wire Spiral Binding Combs')",1
"('Acco D-Ring Binder w/DublLock', 'Safco Steel Mobile File Cart')",1
"('Ibico Plastic and Wire Spiral Binding Combs', 'Safco Steel Mobile File Cart')",1
"('Deflect-o EconoMat Nonstudded, No Bevel Mat', 'LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite')",1
"('DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7', 'Seth Thomas 12"" Clock w/ Goldtone Case')",1
"('DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7', 'Xerox 1888')",1
"('Seth Thomas 12"" Clock w/ Goldtone Case', 'Xerox 1888')",1
"('ARKON Windshield Dashboard Air Vent Car Mount Holder', 'Bagged Rubber Bands')",1
"('ARKON Windshield Dashboard Air Vent Car Mount Holder', 'DAX Charcoal/Nickel-Tone Document Frame, 5 x 7')",1
"('ARKON Windshield Dashboard Air Vent Car Mount Holder', 'Imation\xa0USB 2.0 Swivel\xa0Flash Drive\xa0USB\xa0flash drive\xa0- 4 GB - Pink')",1
"('ARKON Windshield Dashboard Air Vent Car Mount Holder', 'Microsoft Sculpt Comfort Mouse')",1
"('ARKON Windshield Dashboard Air Vent Car Mount Holder', 'Staples')",1
"('ARKON Windshield Dashboard Air Vent Car Mount Holder', 'Tenex Personal Project File with Scoop Front Design, Black')",1
"('ARKON Windshield Dashboard Air Vent Car Mount Holder', 'Xerox 188')",1
"('Bagged Rubber Bands', 'DAX Charcoal/Nickel-Tone Document Frame, 5 x 7')",1
"('Bagged Rubber Bands', 'Imation\xa0USB 2.0 Swivel\xa0Flash Drive\xa0USB\xa0flash drive\xa0- 4 GB - Pink')",1
"('Bagged Rubber Bands', 'Microsoft Sculpt Comfort Mouse')",1
"('Bagged Rubber Bands', 'Staples')",1
"('Bagged Rubber Bands', 'Tenex Personal Project File with Scoop Front Design, Black')",1
"('Bagged Rubber Bands', 'Xerox 188')",1
"('DAX Charcoal/Nickel-Tone Document Frame, 5 x 7', 'Imation\xa0USB 2.0 Swivel\xa0Flash Drive\xa0USB\xa0flash drive\xa0- 4 GB - Pink')",1
"('DAX Charcoal/Nickel-Tone Document Frame, 5 x 7', 'Microsoft Sculpt Comfort Mouse')",1
"('DAX Charcoal/Nickel-Tone Document Frame, 5 x 7', 'Staples')",1
"('DAX Charcoal/Nickel-Tone Document Frame, 5 x 7', 'Tenex Personal Project File with Scoop Front Design, Black')",1
"('DAX Charcoal/Nickel-Tone Document Frame, 5 x 7', 'Xerox 188')",1
"('Imation\xa0USB 2.0 Swivel\xa0Flash Drive\xa0USB\xa0flash drive\xa0- 4 GB - Pink', 'Microsoft Sculpt Comfort Mouse')",1
"('Imation\xa0USB 2.0 Swivel\xa0Flash Drive\xa0USB\xa0flash drive\xa0- 4 GB - Pink', 'Staples')",1
"('Imation\xa0USB 2.0 Swivel\xa0Flash Drive\xa0USB\xa0flash drive\xa0- 4 GB - Pink', 'Tenex Personal Project File with Scoop Front Design, Black')",1
"('Imation\xa0USB 2.0 Swivel\xa0Flash Drive\xa0USB\xa0flash drive\xa0- 4 GB - Pink', 'Xerox 188')",1
"('Microsoft Sculpt Comfort Mouse', 'Staples')",1
"('Microsoft Sculpt Comfort Mouse', 'Tenex Personal Project File with Scoop Front Design, Black')",1
"('Microsoft Sculpt Comfort Mouse', 'Xerox 188')",1
"('Staples', 'Tenex Personal Project File with Scoop Front Design, Black')",1
"('Tenex Personal Project File with Scoop Front Design, Black', 'Xerox 188')",1
"('Cisco SPA112 2 Port Phone Adapter', 'DMI Arturo Collection Mission-style Design Wood Chair')",1
"('Acco Perma 2700 Stacking Storage Drawers', 'Mitel MiVoice 5330e IP Phone')",1
"('Avery 3 1/2"" Diskette Storage Pages, 10/Pack', 'Avery Recycled Flexi-View Covers for Binding Systems')",1
"('Avery 3 1/2"" Diskette Storage Pages, 10/Pack', 'Cisco CP-7937G Unified IP Conference Station Phone')",1
"('Avery Recycled Flexi-View Covers for Binding Systems', 'Cisco CP-7937G Unified IP Conference Station Phone')",1
"('Newell 310', 'Newell 314')",1
"('Newell 310', 'SanDisk Cruzer 64 GB USB Flash Drive')",1
"('Newell 310', 'Situations Contoured Folding Chairs, 4/Set')",1
"('Newell 314', 'SanDisk Cruzer 64 GB USB Flash Drive')",1
"('Newell 314', 'Situations Contoured Folding Chairs, 4/Set')",1
"('SanDisk Cruzer 64 GB USB Flash Drive', 'Situations Contoured Folding Chairs, 4/Set')",1
"('Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany', 'Global Commerce Series High-Back Swivel/Tilt Chairs')",1
"('Bush Advantage Collection Round Conference Table', 'Xerox 1919')",1
"('Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled', 'Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll')",1
"('Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled', 'BPI Conference Tables')",1
"('Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled', 'Carina Mini System Audio Rack, Model AR050B')",1
"('Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled', 'GBC Instant Index System for Binding Systems')",1
"('Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled', 'Panasonic KX - TS880B Telephone')",1
"('Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll', 'BPI Conference Tables')",1
"('Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll', 'Carina Mini System Audio Rack, Model AR050B')",1
"('Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll', 'GBC Instant Index System for Binding Systems')",1
"('Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll', 'Panasonic KX - TS880B Telephone')",1
"('BPI Conference Tables', 'Carina Mini System Audio Rack, Model AR050B')",1
"('BPI Conference Tables', 'GBC Instant Index System for Binding Systems')",1
"('BPI Conference Tables', 'Panasonic KX - TS880B Telephone')",1
"('Carina Mini System Audio Rack, Model AR050B', 'GBC Instant Index System for Binding Systems')",1
"('Carina Mini System Audio Rack, Model AR050B', 'Panasonic KX - TS880B Telephone')",1
"('GBC Instant Index System for Binding Systems', 'Panasonic KX - TS880B Telephone')",1
"('Bush Westfield Collection Bookcases, Fully Assembled', ""Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black"")",1
"('Chromcraft 48"" x 96"" Racetrack Double Pedestal Table', 'Hewlett-Packard 300S Scientific Calculator')",1
"('Chromcraft 48"" x 96"" Racetrack Double Pedestal Table', 'Xerox 188')",1
"('Hewlett-Packard 300S Scientific Calculator', 'Xerox 188')",1
"('14-7/8 x 11 Blue Bar Computer Printout Paper', 'AT&T 17929 Lendline Telephone')",1
"('14-7/8 x 11 Blue Bar Computer Printout Paper', 'Assorted Color Push Pins')",1
"('14-7/8 x 11 Blue Bar Computer Printout Paper', 'Xerox 1915')",1
"('AT&T 17929 Lendline Telephone', 'Assorted Color Push Pins')",1
"('AT&T 17929 Lendline Telephone', 'Xerox 1915')",1
"('Assorted Color Push Pins', 'Xerox 1915')",1
"('Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Stackable Trays')",1
"('Cisco Small Business SPA 502G VoIP phone', 'Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""')",1
"('Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl', 'GBC Binding covers')",1
"('Google Nexus 5', 'X-Rack File for Hanging Folders')",1
"('Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center', 'Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back')",1
"('Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center', 'Sanford Pocket Accent Highlighters')",1
"('Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center', 'Staples')",1
"('Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back', 'Sanford Pocket Accent Highlighters')",1
"('Sanford Pocket Accent Highlighters', 'Staples')",1
"('Belkin F9S820V06 8 Outlet Surge', 'Quartet Alpha White Chalk, 12/Pack')",1
"('3.6 Cubic Foot Counter Height Office Refrigerator', 'Xerox 1988')",1
"('Avery 517', 'Design Ebony Sketching Pencil')",1
"('Avery 517', 'Eldon Simplefile Box Office')",1
"('Avery 517', 'iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4')",1
"('Design Ebony Sketching Pencil', 'Eldon Simplefile Box Office')",1
"('Design Ebony Sketching Pencil', 'iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4')",1
"('Eldon Simplefile Box Office', 'iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4')",1
"('DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7', 'Logitech G13 Programmable Gameboard with LCD Display')",1
"('Acco Suede Grain Vinyl Round Ring Binder', 'Bush Cubix Conference Tables, Fully Assembled')",1
"('Fellowes Mobile File Cart, Black', 'Xerox 1940')",1
"('Fellowes Mobile File Cart, Black', 'Xerox 1962')",1
"('Xerox 1940', 'Xerox 1962')",1
"(""O'Sullivan 2-Shelf Heavy-Duty Bookcases"", 'OIC Stacking Trays')",1
"(""O'Sullivan 2-Shelf Heavy-Duty Bookcases"", 'Tennsco Industrial Shelving')",1
"('OIC Stacking Trays', 'Tennsco Industrial Shelving')",1
"('Executive Impressions Supervisor Wall Clock', 'Logitech\xa0P710e Mobile Speakerphone')",1
"('Executive Impressions Supervisor Wall Clock', 'Xerox 1997')",1
"('Logitech\xa0P710e Mobile Speakerphone', 'Xerox 1997')",1
"('Quartet Omega Colored Chalk, 12/Pack', 'Staples')",1
"('Acco Hot Clips Clips to Go', 'Xerox 1927')",1
"('#10 Gummed Flap White Envelopes, 100/Box', 'ClearOne Communications CHAT 70 OC\xa0Speaker Phone')",1
"('Avery 52', 'Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""')",1
"('GuestStacker Chair with Chrome Finish Legs', 'Kensington 6 Outlet Guardian Standard Surge Protector')",1
"('GuestStacker Chair with Chrome Finish Legs', 'Toshiba IPT2010-SD IP\xa0Telephone')",1
"('GuestStacker Chair with Chrome Finish Legs', 'Xerox 1908')",1
"('GuestStacker Chair with Chrome Finish Legs', 'Xerox 1924')",1
"('Kensington 6 Outlet Guardian Standard Surge Protector', 'Toshiba IPT2010-SD IP\xa0Telephone')",1
"('Kensington 6 Outlet Guardian Standard Surge Protector', 'Xerox 1908')",1
"('Kensington 6 Outlet Guardian Standard Surge Protector', 'Xerox 1924')",1
"('Toshiba IPT2010-SD IP\xa0Telephone', 'Xerox 1908')",1
"('Toshiba IPT2010-SD IP\xa0Telephone', 'Xerox 1924')",1
"('Xerox 1908', 'Xerox 1924')",1
"('Adams Phone Message Book, 200 Message Capacity, 8 1/16\x94 x 11\x94', 'Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White')",1
"('Adams Phone Message Book, 200 Message Capacity, 8 1/16\x94 x 11\x94', 'Hoover WindTunnel Plus Canister Vacuum')",1
"('Adams Phone Message Book, 200 Message Capacity, 8 1/16\x94 x 11\x94', 'Logitech G105 Gaming Keyboard')",1
"('Adams Phone Message Book, 200 Message Capacity, 8 1/16\x94 x 11\x94', 'Sauder Camden County Collection Libraries, Planked Cherry Finish')",1
"('Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White', 'Hoover WindTunnel Plus Canister Vacuum')",1
"('Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White', 'Logitech G105 Gaming Keyboard')",1
"('Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White', 'Sauder Camden County Collection Libraries, Planked Cherry Finish')",1
