Product Name,Recommended Product,CoOccurrence,Support,Confidence,Lift
Newell 347,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1,0.0002,0.1429,65.05
Newell 347,"Tennsco Lockers, Sand",1,0.0002,0.1429,143.11
Newell 348,"Hot File 7-Pocket, Floor Stand",1,0.0002,0.1667,64.22
Newell 348,"Maxell 74 Minute CD-R Spindle, 50/Pack",1,0.0002,0.1667,166.97
Newell 348,Xerox 1965,1,0.0002,0.1667,208.71
Newell 348,Safco Commercial Shelving,1,0.0002,0.1667,166.97
Newell 348,Telescoping Adjustable Floor Lamp,1,0.0002,0.1667,139.14
Newell 349,Avery 509,1,0.0002,0.3333,417.42
Newell 349,Hon Mobius Operator's Chair,1,0.0002,0.3333,333.93
Newell 349,Sony 32GB Class 10 Micro SDHC R40 Memory Card,1,0.0002,0.3333,417.42
Newell 349,Spiral Phone Message Books with Labels by Adams,1,0.0002,0.3333,417.42
Newell 35,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,1,0.0002,0.1111,185.52
Newell 35,Bionaire Personal Warm Mist Humidifier/Vaporizer,1,0.0002,0.1111,185.52
Newell 35,"Memo Book, 100 Message Capacity, 5 3/8 x 11",1,0.0002,0.1111,185.52
Newell 35,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,1,0.0002,0.1111,139.14
Newell 35,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",1,0.0002,0.1111,92.76
Newell 350,"Adams ""While You Were Out"" Message Pads",1,0.0002,0.1667,166.97
Newell 350,Xerox 1933,1,0.0002,0.1667,166.97
Newell 350,Newell 333,1,0.0002,0.1667,75.89
Newell 350,Xerox 2,1,0.0002,0.1667,92.76
Newell 351,"Advantus Push Pins, Aluminum Head",1,0.0002,0.1429,143.11
Newell 351,Ativa MDM8000 8-Sheet Micro-Cut Shredder,1,0.0002,0.1429,357.79
Newell 351,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1,0.0002,0.1429,143.11
Newell 351,Ibico Covers for Plastic or Wire Binding Elements,1,0.0002,0.1429,102.22
Newell 351,"Logitech B530 USB Headset - headset - Full size, Binaural",1,0.0002,0.1429,71.56
Newell Chalk Holder,"Contico 72""H Heavy-Duty Storage System",1,0.0002,0.1429,143.11
Newell Chalk Holder,"Global Leather and Oak Executive Chair, Black",1,0.0002,0.1429,89.45
Newell Chalk Holder,Office Star - Task Chair with Contemporary Loop Arms,1,0.0002,0.1429,357.79
Newell Chalk Holder,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",1,0.0002,0.1429,143.11
Newell Chalk Holder,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1,0.0002,0.1429,119.26
Nokia Lumia 1020,Avery Durable Binders,1,0.0002,1.0,417.42
Nokia Lumia 1020,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1,0.0002,1.0,1252.25
Nokia Lumia 521 (T-Mobile),AT&T TR1909W,1,0.0002,0.2,250.45
Nokia Lumia 521 (T-Mobile),HP Standard 104 key PS/2 Keyboard,1,0.0002,0.2,166.97
Nokia Lumia 521 (T-Mobile),Avery 488,1,0.0002,0.2,166.97
Nokia Lumia 521 (T-Mobile),"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1,0.0002,0.2,333.93
Nokia Lumia 925,Kingston Digital DataTraveler 32GB USB 2.0,1,0.0002,0.3333,238.52
Nokia Lumia 925,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1,0.0002,0.3333,238.52
Nokia Lumia 925,Xerox 1945,1,0.0002,0.3333,208.71
Nokia Lumia 925,"Eldon 400 Class Desk Accessories, Black Carbon",1,0.0002,0.3333,278.28
Nokia Lumia 925,Fellowes Stor/Drawer Steel Plus Storage Drawers,1,0.0002,0.3333,208.71
Nontoxic Chalk,"Hon 30"" x 60"" Table with Locking Drawer",1,0.0002,0.125,208.71
Nontoxic Chalk,Hon 4060 Series Tables,1,0.0002,0.125,156.53
Nontoxic Chalk,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",1,0.0002,0.125,104.35
Nontoxic Chalk,Southworth Parchment Paper & Envelopes,1,0.0002,0.125,104.35
Nontoxic Chalk,Tennsco Single-Tier Lockers,1,0.0002,0.125,78.27
Nortel Business Series Terminal T7208 Digital phone,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",1,0.0002,0.3333,1669.67
Nortel Business Series Terminal T7208 Digital phone,XtraLife ClearVue Slant-D Ring Binders by Cardinal,1,0.0002,0.3333,333.93
Nortel Meridian M3904 Professional Digital phone,Boston 1900 Electric Pencil Sharpener,1,0.0002,0.1,500.9
Nortel Meridian M3904 Professional Digital phone,Deflect-o Glass Clear Studded Chair Mats,1,0.0002,0.1,71.56
Nortel Meridian M3904 Professional Digital phone,Hon Mobius Operator's Chair,1,0.0002,0.1,100.18
Nortel Meridian M3904 Professional Digital phone,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1,0.0002,0.1,125.22
Nortel Meridian M3904 Professional Digital phone,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",1,0.0002,0.1,71.56
Nortel Meridian M5316 Digital phone,High-Back Leather Manager's Chair,1,0.0002,0.25,139.14
Nortel Meridian M5316 Digital phone,Polycom VVX 310 VoIP phone,1,0.0002,0.25,156.53
Nortel Meridian M5316 Digital phone,Storex Flexible Poly Binders with Double Pockets,1,0.0002,0.25,417.42
Nortel Meridian M5316 Digital phone,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1,0.0002,0.25,178.89
Nortel Meridian M5316 Digital phone,Desktop 3-Pocket Hot File,1,0.0002,0.25,626.12
Nortel Networks T7316 E Nt8 B27,Plantronics Encore H101 Dual Earpieces Headset,1,0.0002,0.1667,119.26
Nortel Networks T7316 E Nt8 B27,Staples,1,0.0002,0.1667,3.76
Nortel Networks T7316 E Nt8 B27,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1,0.0002,0.1667,69.57
Nortel Networks T7316 E Nt8 B27,Xerox 1971,1,0.0002,0.1667,139.14
Nortel Networks T7316 E Nt8 B27,Berol Giant Pencil Sharpener,1,0.0002,0.1667,208.71
Novimex Fabric Task Chair,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1,0.0002,0.1111,92.76
Novimex Fabric Task Chair,"Fellowes Twister Kit, Gray/Clear, 3/pkg",1,0.0002,0.1111,55.66
Novimex Fabric Task Chair,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",1,0.0002,0.1111,139.14
Novimex Fabric Task Chair,Maxell LTO Ultrium - 800 GB,1,0.0002,0.1111,69.57
Novimex Fabric Task Chair,Newell 325,1,0.0002,0.1111,92.76
Novimex High-Tech Fabric Mesh Task Chair,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",1,0.0002,0.25,156.53
Novimex High-Tech Fabric Mesh Task Chair,"Bevis Round Conference Table Top, X-Base",1,0.0002,0.25,208.71
Novimex High-Tech Fabric Mesh Task Chair,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1,0.0002,0.25,178.89
Novimex High-Tech Fabric Mesh Task Chair,Self-Adhesive Removable Labels,1,0.0002,0.25,178.89
Novimex High-Tech Fabric Mesh Task Chair,Sharp AL-1530CS Digital Copier,1,0.0002,0.25,313.06
Novimex Swivel Fabric Task Chair,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",1,0.0002,0.125,156.53
Novimex Swivel Fabric Task Chair,Ideal Clamps,1,0.0002,0.125,78.27
Novimex Swivel Fabric Task Chair,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1,0.0002,0.125,208.71
Novimex Swivel Fabric Task Chair,"Global Stack Chair with Arms, Black",1,0.0002,0.125,89.45
Novimex Swivel Fabric Task Chair,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,1,0.0002,0.125,156.53
Novimex Turbo Task Chair,"Array Parchment Paper, Assorted Colors",1,0.0002,0.1667,208.71
Novimex Turbo Task Chair,Home/Office Personal File Carts,1,0.0002,0.1667,119.26
Novimex Turbo Task Chair,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,1,0.0002,0.1667,104.35
Novimex Turbo Task Chair,Plastic Binding Combs,1,0.0002,0.1667,166.97
Novimex Turbo Task Chair,Prang Dustless Chalk Sticks,1,0.0002,0.1667,104.35
Nu-Dell EZ-Mount Plastic Wall Frames,Fellowes Desktop Hanging File Manager,1,0.0002,0.5,626.12
Nu-Dell EZ-Mount Plastic Wall Frames,Hon 4070 Series Pagoda Round Back Stacking Chairs,1,0.0002,0.5,357.79
Nu-Dell EZ-Mount Plastic Wall Frames,Mitel MiVoice 5330e IP Phone,1,0.0002,0.5,278.28
Nu-Dell EZ-Mount Plastic Wall Frames,Zebra ZM400 Thermal Label Printer,1,0.0002,0.5,1252.25
Nu-Dell EZ-Mount Plastic Wall Frames,"Eldon Executive Woodline II Desk Accessories, Mahogany",1,0.0002,0.5,500.9
Nu-Dell Executive Frame,Cisco SPA508G,1,0.0002,0.1667,166.97
Nu-Dell Executive Frame,Newell 320,1,0.0002,0.1667,119.26
Nu-Dell Executive Frame,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,1,0.0002,0.1667,139.14
Nu-Dell Float Frame 11 x 14 1/2,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",1,0.0002,0.1429,238.52
Nu-Dell Float Frame 11 x 14 1/2,Globe Weis Peel & Seel First Class Envelopes,1,0.0002,0.1429,102.22
Nu-Dell Float Frame 11 x 14 1/2,Motorola Droid Maxx,1,0.0002,0.1429,178.89
Nu-Dell Float Frame 11 x 14 1/2,Sharp 1540cs Digital Laser Copier,1,0.0002,0.1429,102.22
Nu-Dell Float Frame 11 x 14 1/2,#6 3/4 Gummed Flap White Envelopes,1,0.0002,0.1429,178.89
Nu-Dell Leatherette Frames,Wilson Jones Custom Binder Spines & Labels,1,0.0002,0.3333,238.52
Nu-Dell Leatherette Frames,Xerox 189,1,0.0002,0.3333,278.28
Nu-Dell Leatherette Frames,Xerox 1897,1,0.0002,0.3333,417.42
Nu-Dell Leatherette Frames,Avery Durable Binders,1,0.0002,0.3333,139.14
Nu-Dell Leatherette Frames,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",1,0.0002,0.3333,278.28
Nu-Dell Oak Frame,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1,0.0002,0.3333,333.93
Nu-Dell Oak Frame,Avery Binding System Hidden Tab Executive Style Index Sets,1,0.0002,0.3333,208.71
Nu-Dell Oak Frame,"File Shuttle II and Handi-File, Black",1,0.0002,0.3333,238.52
Nu-Dell Oak Frame,Logitech G700s Rechargeable Gaming Mouse,1,0.0002,0.3333,185.52
Nu-Dell Oak Frame,OtterBox Defender Series Case - iPhone 5c,1,0.0002,0.3333,834.83
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Carina Double Wide Media Storage Towers in Natural & Black,1,0.0002,0.1429,59.63
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Eldon Wave Desk Accessories,1,0.0002,0.1429,51.11
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,GBC Wire Binding Combs,1,0.0002,0.1429,102.22
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,"Hot File 7-Pocket, Floor Stand",1,0.0002,0.1429,55.04
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,1,0.0002,0.1429,102.22
O'Sullivan 2-Shelf Heavy-Duty Bookcases,"BOSTON Ranger #55 Pencil Sharpener, Black",1,0.0002,0.1667,92.76
O'Sullivan 2-Shelf Heavy-Duty Bookcases,OIC Stacking Trays,1,0.0002,0.1667,139.14
O'Sullivan 2-Shelf Heavy-Duty Bookcases,Tennsco Industrial Shelving,1,0.0002,0.1667,92.76
O'Sullivan 2-Shelf Heavy-Duty Bookcases,Global Executive Mid-Back Manager's Chair,1,0.0002,0.1667,139.14
O'Sullivan 2-Shelf Heavy-Duty Bookcases,Longer-Life Soft White Bulbs,1,0.0002,0.1667,83.48
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Apple iPhone 5S,1,0.0002,0.2,250.45
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1,0.0002,0.2,100.18
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Plastic Stacking Crates & Casters,1,0.0002,0.2,250.45
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Xerox 216,1,0.0002,0.2,125.22
O'Sullivan 3-Shelf Heavy-Duty Bookcases,Boston 19500 Mighty Mite Electric Pencil Sharpener,1,0.0002,0.2,250.45
O'Sullivan 4-Shelf Bookcase in Odessa Pine,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",2,0.000399,0.2857,119.26
O'Sullivan 4-Shelf Bookcase in Odessa Pine,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",1,0.0002,0.1429,178.89
O'Sullivan 4-Shelf Bookcase in Odessa Pine,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",1,0.0002,0.1429,102.22
O'Sullivan 4-Shelf Bookcase in Odessa Pine,"Bevis Round Conference Table Top, X-Base",1,0.0002,0.1429,119.26
O'Sullivan 4-Shelf Bookcase in Odessa Pine,Novimex High-Tech Fabric Mesh Task Chair,1,0.0002,0.1429,178.89
O'Sullivan 5-Shelf Heavy-Duty Bookcases,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",1,0.0002,0.25,626.12
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Maxell CD-R Discs,1,0.0002,0.25,417.42
O'Sullivan 5-Shelf Heavy-Duty Bookcases,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,1,0.0002,0.25,178.89
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Staples,1,0.0002,0.25,5.64
O'Sullivan 5-Shelf Heavy-Duty Bookcases,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1,0.0002,0.25,250.45
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1,0.0002,0.5,313.06
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Avery Durable Binders,1,0.0002,0.5,208.71
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Pyle PMP37LED,1,0.0002,0.5,250.45
O'Sullivan Cherrywood Estates Traditional Bookcase,Fellowes Advanced Computer Series Surge Protectors,1,0.0002,0.5,417.42
O'Sullivan Cherrywood Estates Traditional Bookcase,Tops Wirebound Message Log Books,1,0.0002,0.5,417.42
O'Sullivan Cherrywood Estates Traditional Bookcase,Acco Translucent Poly Ring Binders,1,0.0002,0.5,313.06
O'Sullivan Cherrywood Estates Traditional Bookcase,Carina Double Wide Media Storage Towers in Natural & Black,1,0.0002,0.5,208.71
O'Sullivan Cherrywood Estates Traditional Bookcase,Logitech Illuminated - Keyboard,1,0.0002,0.5,417.42
"O'Sullivan Elevations Bookcase, Cherry Finish",4009 Highlighters by Sanford,1,0.0002,0.2,125.22
"O'Sullivan Elevations Bookcase, Cherry Finish",Tennsco 6- and 18-Compartment Lockers,1,0.0002,0.2,91.07
"O'Sullivan Elevations Bookcase, Cherry Finish",Jackery Bar Premium Fast-charging Portable Charger,1,0.0002,0.2,250.45
"O'Sullivan Elevations Bookcase, Cherry Finish",Durable Pressboard Binders,1,0.0002,0.2,500.9
"O'Sullivan Elevations Bookcase, Cherry Finish",Pressboard Data Binders by Wilson Jones,1,0.0002,0.2,125.22
O'Sullivan Living Dimensions 2-Shelf Bookcases,Avery Non-Stick Binders,1,0.0002,0.1,25.04
O'Sullivan Living Dimensions 2-Shelf Bookcases,Eldon Portable Mobile Manager,1,0.0002,0.1,55.66
O'Sullivan Living Dimensions 2-Shelf Bookcases,Premier Automatic Letter Opener,1,0.0002,0.1,100.18
O'Sullivan Living Dimensions 2-Shelf Bookcases,Serrated Blade or Curved Handle Hand Letter Openers,1,0.0002,0.1,250.45
O'Sullivan Living Dimensions 2-Shelf Bookcases,AT&T 1080 Corded phone,1,0.0002,0.1,71.56
O'Sullivan Living Dimensions 3-Shelf Bookcases,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1,0.0002,0.25,250.45
O'Sullivan Living Dimensions 3-Shelf Bookcases,Xerox 1900,1,0.0002,0.25,178.89
O'Sullivan Living Dimensions 3-Shelf Bookcases,Fellowes Super Stor/Drawer Files,1,0.0002,0.25,139.14
O'Sullivan Living Dimensions 3-Shelf Bookcases,Self-Adhesive Removable Labels,1,0.0002,0.25,178.89
O'Sullivan Living Dimensions 3-Shelf Bookcases,Cardinal Holdit Business Card Pockets,1,0.0002,0.25,156.53
O'Sullivan Living Dimensions 5-Shelf Bookcases,"Angle-D Binders with Locking Rings, Label Holders",1,0.0002,0.1667,83.48
O'Sullivan Living Dimensions 5-Shelf Bookcases,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1,0.0002,0.1667,55.66
O'Sullivan Living Dimensions 5-Shelf Bookcases,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1,0.0002,0.1667,119.26
O'Sullivan Living Dimensions 5-Shelf Bookcases,G.E. Halogen Desk Lamp Bulbs,1,0.0002,0.1667,166.97
O'Sullivan Living Dimensions 5-Shelf Bookcases,"Seth Thomas 14"" Day/Date Wall Clock",1,0.0002,0.1667,139.14
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Self-Adhesive Address Labels for Typewriters by Universal,1,0.0002,0.25,178.89
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Sharp 1540cs Digital Laser Copier,1,0.0002,0.25,178.89
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Avery 505,1,0.0002,0.25,178.89
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Avery Hole Reinforcements,1,0.0002,0.25,139.14
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Xerox 1906,1,0.0002,0.25,178.89
O'Sullivan Plantations 2-Door Library in Landvery Oak,Belkin F9G930V10-GRY 9 Outlet Surge,1,0.0002,0.2,200.36
O'Sullivan Plantations 2-Door Library in Landvery Oak,Bevis Round Conference Table Top & Single Column Base,1,0.0002,0.2,200.36
O'Sullivan Plantations 2-Door Library in Landvery Oak,Ames Color-File Green Diamond Border X-ray Mailers,1,0.0002,0.2,250.45
O'Sullivan Plantations 2-Door Library in Landvery Oak,"Crayola Anti Dust Chalk, 12/Pack",1,0.0002,0.2,143.11
O'Sullivan Plantations 2-Door Library in Landvery Oak,Xerox 214,1,0.0002,0.2,111.31
"OIC #2 Pencils, Medium Soft",Avery 505,2,0.000399,0.2857,204.45
"OIC #2 Pencils, Medium Soft",Wireless Extenders zBoost YX545 SOHO Signal Booster,1,0.0002,0.1429,102.22
"OIC #2 Pencils, Medium Soft","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",1,0.0002,0.1429,143.11
"OIC #2 Pencils, Medium Soft",Holmes HEPA Air Purifier,1,0.0002,0.1429,119.26
"OIC #2 Pencils, Medium Soft",Ooma Telo VoIP Home Phone System,1,0.0002,0.1429,143.11
OIC Binder Clips,Eldon Wave Desk Accessories,2,0.000399,0.2857,102.22
OIC Binder Clips,GBC DocuBind P400 Electric Binding System,1,0.0002,0.1429,119.26
OIC Binder Clips,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",1,0.0002,0.1429,119.26
OIC Binder Clips,Poly Designer Cover & Back,1,0.0002,0.1429,102.22
OIC Binder Clips,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",1,0.0002,0.1429,143.11
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Hon Olson Stacker Stools,1,0.0002,0.2,100.18
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Avery 489,1,0.0002,0.2,200.36
"OIC Binder Clips, Mini, 1/4"" Capacity, Black","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",1,0.0002,0.2,143.11
"OIC Binder Clips, Mini, 1/4"" Capacity, Black","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",1,0.0002,0.2,166.97
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",HP Office Recycled Paper (20Lb. and 87 Bright),1,0.0002,0.2,250.45
OIC Bulk Pack Metal Binder Clips,Acco 6 Outlet Guardian Premium Surge Suppressor,1,0.0002,0.125,78.27
OIC Bulk Pack Metal Binder Clips,Acme Tagit Stainless Steel Antibacterial Scissors,1,0.0002,0.125,104.35
OIC Bulk Pack Metal Binder Clips,DMI Eclipse Executive Suite Bookcases,1,0.0002,0.125,104.35
OIC Bulk Pack Metal Binder Clips,GBC DocuBind P100 Manual Binding Machine,1,0.0002,0.125,78.27
OIC Bulk Pack Metal Binder Clips,"Global Fabric Manager's Chair, Dark Gray",1,0.0002,0.125,69.57
"OIC Colored Binder Clips, Assorted Sizes","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",1,0.0002,0.1429,102.22
"OIC Colored Binder Clips, Assorted Sizes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",1,0.0002,0.1429,102.22
"OIC Colored Binder Clips, Assorted Sizes",Xerox 1921,1,0.0002,0.1429,238.52
"OIC Colored Binder Clips, Assorted Sizes","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1,0.0002,0.1429,71.56
"OIC Colored Binder Clips, Assorted Sizes","DataProducts Ampli Magnifier Task Lamp, Black,",1,0.0002,0.1429,143.11
OIC Stacking Trays,Xerox 1885,1,0.0002,0.1667,166.97
OIC Stacking Trays,Jawbone JAMBOX Wireless Bluetooth Speaker,1,0.0002,0.1667,278.28
OIC Stacking Trays,Staples,1,0.0002,0.1667,3.76
OIC Stacking Trays,O'Sullivan 2-Shelf Heavy-Duty Bookcases,1,0.0002,0.1667,139.14
OIC Stacking Trays,Tennsco Industrial Shelving,1,0.0002,0.1667,92.76
OIC Thumb-Tacks,Boston Home & Office Model 2000 Electric Pencil Sharpeners,1,0.0002,0.3333,278.28
OIC Thumb-Tacks,Acme Value Line Scissors,1,0.0002,0.3333,166.97
OIC Thumb-Tacks,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1,0.0002,0.3333,208.71
OIC Thumb-Tacks,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",1,0.0002,0.3333,417.42
OIC Thumb-Tacks,Logitech Wireless Performance Mouse MX for PC and Mac,1,0.0002,0.3333,238.52
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Advantus Motivational Note Cards,1,0.0002,0.2,200.36
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Akro Stacking Bins,1,0.0002,0.2,166.97
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Canon PC170 Desktop Personal Copier,1,0.0002,0.2,500.9
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D","White Envelopes, White Envelopes with Clear Poly Window",1,0.0002,0.2,200.36
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1,0.0002,0.2,200.36
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Fellowes Bankers Box Recycled Super Stor/Drawer,1,0.0002,0.2,143.11
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,1,0.0002,0.2,200.36
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Xerox 2,1,0.0002,0.2,111.31
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Avery File Folder Labels,1,0.0002,0.2,77.06
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Bulldog Vacuum Base Pencil Sharpener,1,0.0002,0.2,166.97
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Staples,2,0.000399,0.2857,6.45
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Xerox 188,1,0.0002,0.1429,89.45
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Advantus Panel Wall Certificate Holder - 8.5x11,1,0.0002,0.1429,119.26
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Carina Media Storage Towers in Natural & Black,1,0.0002,0.1429,143.11
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1,0.0002,0.1429,143.11
