product_id,product_name,category,unit_price
OFF-SU-10003951,"Elite Shears, Easy Grip",Office Supplies,48.63
TEC-PH-10004583,"Motorola Smart Phone, Cordless",Technology,546.363
FUR-TA-10001744,"Lesro Coffee Table, Adjustable Height",Furniture,254.19
FUR-FU-10001692,"Deflect-O Clock, Durable",Furniture,9.468
OFF-BI-10003277,"Ibico Binder Covers, Durable",Office Supplies,7.575
OFF-EN-10001976,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,25.8852
OFF-EN-10002784,"Cameo Manila Envelope, Recycled",Office Supplies,25.8
OFF-PA-10000302,"Eaton Computer Printout Paper, Multicolor",Office Supplies,27.96
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,550.98
OFF-BIN-10000308,"Binney & Smith Canvas, Water Color",Office Supplies,21.816
TEC-MOT-10001535,"Motorola Headset, VoIP",Technology,31.932
FUR-FU-10003694,"Rubbermaid Clock, Duo Pack",Furniture,33.48
FUR-CH-10004736,"Novimex Bag Chairs, Adjustable",Furniture,19.38
OFF-EN-10001997,"GlobeWeis Business Envelopes, with clear poly window",Office Supplies,18.792
OFF-BI-10000880,"Wilson Jones Binder, Recycled",Office Supplies,6.69
OFF-EN-10002849,"Kraft Interoffice Envelope, with clear poly window",Office Supplies,25.23
OFF-PA-10003884,"Eaton Message Books, Multicolor",Office Supplies,21.99
OFF-PA-10002248,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,21.09
OFF-AR-10002417,"Boston Sketch Pad, Water Color",Office Supplies,28.479
OFF-BI-10002907,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,27.99
TEC-AC-10004904,"Enermax Mouse, Erganomic",Technology,38.1
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,24.784
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,22.2
TEC-SAN-10000060,"SanDisk Mouse, Bluetooth",Technology,38.31
OFF-STO-10004363,"Stockwell Paper Clips, Bulk Pack",Office Supplies,13.62
OFF-KRA-10000695,"Kraft Mailers, Set of 50",Office Supplies,15.06
OFF-SAN-10002839,"Sanford Canvas, Fluorescent",Office Supplies,20.712
OFF-PA-10002363,"Eaton Message Books, Recycled",Office Supplies,13.66
OFF-LA-10000779,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,6.72
OFF-LA-10001833,"Hon Shipping Labels, Alphabetical",Office Supplies,11.19
OFF-FA-10000122,"Advantus Paper Clips, Assorted Sizes",Office Supplies,6.84
OFF-ST-10000022,"Eldon Folders, Industrial",Office Supplies,10.476
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,27.712
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,39.99
OFF-SU-10004446,"Acme Ruler, Steel",Office Supplies,10.74
OFF-SU-10001923,"Kleencut Letter Opener, Easy Grip",Office Supplies,19.12
OFF-LA-10002559,"Smead File Folder Labels, Alphabetical",Office Supplies,8.7
OFF-AR-10001110,"BIC Pencil Sharpener, Water Color",Office Supplies,16.095
OFF-AR-10003028,"Binney & Smith Highlighters, Blue",Office Supplies,16.59
FUR-FU-10004421,"Tenex Clock, Durable",Furniture,9.456
OFF-PA-10000673,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,5.824
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,15.51
OFF-WIL-10000146,"Wilson Jones Binding Machine, Clear",Office Supplies,19.368
OFF-GRE-10000216,"Green Bar Note Cards, Premium",Office Supplies,31.2
FUR-FU-10001371,"Deflect-O Stacking Tray, Black",Furniture,10.14
OFF-PA-10000318,"Enermax Message Books, Multicolor",Office Supplies,15.94
OFF-AR-10004010,"Sanford Pencil Sharpener, Water Color",Office Supplies,17.4
FUR-FU-10000640,"Tenex Light Bulb, Duo Pack",Furniture,5.064
OFF-EN-10003817,"Jiffy Business Envelopes, Security-Tint",Office Supplies,15.96
OFF-LA-10004859,"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,10.044
OFF-PA-10000450,"Green Bar Note Cards, Multicolor",Office Supplies,33.93
OFF-AR-10004780,"Stanley Markers, Blue",Office Supplies,12.21
OFF-FA-10003716,"OIC Rubber Bands, Metal",Office Supplies,15.471
OFF-AR-10003978,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,23.295
FUR-FU-10001129,"Deflect-O Stacking Tray, Black",Furniture,18.5055
OFF-BI-10002524,"Cardinal Index Tab, Durable",Office Supplies,7.62
OFF-EN-10003018,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,9.9
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,10.23
FUR-SAF-10002616,"SAFCO Steel Folding Chair, Adjustable",Furniture,26.46
FUR-FU-10002387,"Rubbermaid Photo Frame, Durable",Furniture,19.512
OFF-EN-10004211,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,13.16
OFF-FA-10000474,"OIC Staples, 12 Pack",Office Supplies,10.77
OFF-AR-10001266,"Boston Canvas, Blue",Office Supplies,39.1572
FUR-CH-10001895,"Hon Chairmat, Adjustable",Furniture,58.02
OFF-PA-10004918,"SanDisk Message Books, Recycled",Office Supplies,14.238
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,6.876
TEC-OKI-10001433,"Okidata Calculator, Red",Technology,14.832
OFF-ACM-10000277,"Acme Ruler, High Speed",Office Supplies,16.71
OFF-EN-10003094,"Ames Peel and Seal, with clear poly window",Office Supplies,8.892
OFF-FA-10001199,"Advantus Thumb Tacks, 12 Pack",Office Supplies,8.68
FUR-FU-10003237,"Eldon Stacking Tray, Durable",Furniture,9.51
OFF-EN-10002710,"GlobeWeis Interoffice Envelope, with clear poly window",Office Supplies,34.24
FUR-FU-10000813,"Tenex Door Stop, Durable",Furniture,16.368
OFF-AR-10001176,"Sanford Pens, Water Color",Office Supplies,14.28
OFF-FA-10004503,"Accos Staples, Assorted Sizes",Office Supplies,4.2
OFF-EN-10003854,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,5.46
OFF-LA-10003278,"Novimex Shipping Labels, 5000 Label Set",Office Supplies,11.37
TEC-PH-10003239,"Samsung Signal Booster, with Caller ID",Technology,136.59
OFF-FA-10003218,"Advantus Push Pins, Assorted Sizes",Office Supplies,11.88
OFF-EN-10004181,"GlobeWeis Business Envelopes, Recycled",Office Supplies,14.526
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,18.84
OFF-SAN-10003687,"Sanford Sketch Pad, Easy-Erase",Office Supplies,13.725
OFF-EN-10001538,"Jiffy Peel and Seal, Recycled",Office Supplies,7.524
OFF-PA-10001835,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,33.93
OFF-EN-10004958,"Cameo Manila Envelope, Security-Tint",Office Supplies,29.4
OFF-EN-10000657,"Jiffy Peel and Seal, with clear poly window",Office Supplies,12.4815
OFF-FA-10002061,"Accos Paper Clips, Bulk Pack",Office Supplies,14.16
OFF-SU-10002414,"Stiletto Ruler, Easy Grip",Office Supplies,16.5
OFF-LA-10003121,Avery 506,Office Supplies,4.13
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,27.18
TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,Technology,284.82
OFF-KLE-10004112,"Kleencut Trimmer, Serrated",Office Supplies,15.252
OFF-GLO-10000485,"GlobeWeis Mailers, Security-Tint",Office Supplies,12.285
OFF-ST-10000496,"Tenex Folders, Wire Frame",Office Supplies,14.86
OFF-AR-10000974,"Stanley Pens, Fluorescent",Office Supplies,7.54
OFF-SU-10002131,"Elite Scissors, Serrated",Office Supplies,19.23
OFF-PA-10002534,"Green Bar Memo Slips, Multicolor",Office Supplies,9.18
OFF-AR-10001529,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,27.93
OFF-ST-10001057,"Eldon Folders, Wire Frame",Office Supplies,16.05
OFF-BI-10003768,"Acco Index Tab, Clear",Office Supplies,8.04
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,10.94
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Office Supplies,17.24
OFF-BIN-10000712,"Binney & Smith Canvas, Blue",Office Supplies,51.36
OFF-GLO-10001233,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,9.9
OFF-KRA-10004624,"Kraft Peel and Seal, Set of 50",Office Supplies,20.49
OFF-BIN-10004729,"Binney & Smith Sketch Pad, Water Color",Office Supplies,14.85
OFF-FA-10003144,"Stockwell Clamps, Metal",Office Supplies,12.64
OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,25.191
OFF-ST-10002437,"Eldon Trays, Blue",Office Supplies,43.173
OFF-AR-10002156,"Stanley Highlighters, Blue",Office Supplies,7.35
OFF-FA-10001526,"Stockwell Rubber Bands, 12 Pack",Office Supplies,14.364
OFF-AR-10000097,"BIC Sketch Pad, Blue",Office Supplies,24.33
OFF-AR-10004456,"Binney & Smith Markers, Blue",Office Supplies,21.681
OFF-AR-10004974,Newell 342,Office Supplies,3.28
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Technology,18.392
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,5.606
OFF-HAM-10003368,"Hamilton Beach Blender, Black",Office Supplies,69.18
OFF-ELD-10003038,"Eldon Shelving, Blue",Office Supplies,48.42
OFF-HAR-10004896,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,12.9
OFF-PA-10004027,"Xerox Cards & Envelopes, Recycled",Office Supplies,29.92
FUR-BO-10003291,"Dania Corner Shelving, Metal",Furniture,48.612
TEC-AC-10002760,"Memorex Memory Card, Erganomic",Technology,40.032
FUR-FU-10001760,"Tenex Light Bulb, Black",Furniture,15.144
OFF-LA-10003210,"Novimex Color Coded Labels, 5000 Label Set",Office Supplies,12.81
OFF-EN-10003373,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,23.31
FUR-FU-10002803,"Deflect-O Stacking Tray, Erganomic",Furniture,17.9325
FUR-HON-10000339,"Hon Bag Chairs, Set of Two",Furniture,18.96
OFF-ACC-10001281,"Accos Clamps, Bulk Pack",Office Supplies,19.38
OFF-ELI-10000711,"Elite Scissors, Serrated",Office Supplies,19.23
TEC-STA-10000699,"StarTech Phone, Red",Technology,71.67
OFF-FA-10003977,"Stockwell Rubber Bands, 12 Pack",Office Supplies,8.512
FUR-CH-10002297,"Novimex Bag Chairs, Set of Two",Furniture,19.284
OFF-LA-10003295,"Harbour Creations Color Coded Labels, Alphabetical",Office Supplies,12.72
OFF-EN-10001728,"Jiffy Interoffice Envelope, Recycled",Office Supplies,45.24
OFF-ST-10000016,"Eldon Folders, Blue",Office Supplies,14.0934
OFF-AR-10003110,"Sanford Sketch Pad, Water Color",Office Supplies,43.794
OFF-FA-10001710,"Advantus Rubber Bands, Metal",Office Supplies,16.71
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,23.992
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,7.04
OFF-IBI-10000684,"Ibico Binding Machine, Clear",Office Supplies,50.88
TEC-SHA-10004658,"Sharp Ink, Laser",Technology,124.41
OFF-GRE-10003213,"Green Bar Memo Slips, Premium",Office Supplies,16.95
OFF-PA-10000935,"SanDisk Computer Printout Paper, Multicolor",Office Supplies,20.8
OFF-BI-10004177,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,19.66
TEC-AC-10004715,"Memorex Mouse, Erganomic",Technology,6.928
FUR-FU-10002834,"Deflect-O Light Bulb, Erganomic",Furniture,4.696
OFF-ST-10004800,"Eldon Folders, Industrial",Office Supplies,9.312
OFF-SU-10001133,"Acme Box Cutter, Steel",Office Supplies,14.88
OFF-PA-10002360,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,22.62
TEC-AC-10000111,"SanDisk Mouse, USB",Technology,23.112
FUR-FU-10002933,"Advantus Stacking Tray, Erganomic",Furniture,17.082
OFF-SU-10000175,"Elite Scissors, Easy Grip",Office Supplies,13.2825
FUR-FU-10001135,"Eldon Door Stop, Duo Pack",Furniture,20.088
OFF-EN-10003529,"Ames Peel and Seal, Recycled",Office Supplies,11.66
OFF-BI-10003883,"Acco Binder, Economy",Office Supplies,10.1
OFF-EN-10000648,"Jiffy Peel and Seal, with clear poly window",Office Supplies,23.55
OFF-SU-10000514,"Kleencut Shears, High Speed",Office Supplies,23.385
OFF-BI-10000323,"Wilson Jones 3-Hole Punch, Clear",Office Supplies,27.45
OFF-LA-10004020,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,6.6
OFF-LA-10000108,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,12.9
OFF-SU-10004762,"Fiskars Ruler, Steel",Office Supplies,13.83
OFF-PA-10001763,Xerox 1896,Office Supplies,9.99
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,7.78
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,2.912
FUR-DEF-10000384,"Deflect-O Door Stop, Black",Furniture,43.95
TEC-MEM-10002883,"Memorex Memory Card, Erganomic",Technology,30.024
TEC-LOG-10003079,"Logitech Flash Drive, Erganomic",Technology,8.496
OFF-PA-10003133,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,32.88
OFF-SU-10000979,"Acme Letter Opener, Easy Grip",Office Supplies,21.22
FUR-CH-10003077,"SAFCO Bag Chairs, Adjustable",Furniture,27.696
OFF-AR-10001659,"Boston Markers, Blue",Office Supplies,17.58
OFF-EN-10000122,"Ames Business Envelopes, Recycled",Office Supplies,15.336
OFF-ST-10001719,"Tenex Trays, Industrial",Office Supplies,32.814
OFF-WIL-10000164,"Wilson Jones Binding Machine, Durable",Office Supplies,20.184
OFF-PA-10003664,"Enermax Computer Printout Paper, Premium",Office Supplies,18.98
OFF-BI-10001895,"Ibico Binding Machine, Economy",Office Supplies,27.424
OFF-BI-10004541,"Wilson Jones Binder, Durable",Office Supplies,7.26
OFF-EN-10001147,"Jiffy Clasp Envelope, Recycled",Office Supplies,7.32
OFF-BI-10004120,"Ibico 3-Hole Punch, Durable",Office Supplies,31.95
OFF-PA-10003835,"SanDisk Memo Slips, Premium",Office Supplies,16.98
TEC-CIS-10002814,"Cisco Headset, Cordless",Technology,27.387
OFF-BOS-10001772,"Boston Markers, Easy-Erase",Office Supplies,26.64
OFF-SU-10000164,"Kleencut Box Cutter, High Speed",Office Supplies,13.86
OFF-SU-10003162,"Acme Letter Opener, Steel",Office Supplies,19.74
OFF-SU-10001500,"Kleencut Box Cutter, Serrated",Office Supplies,20.9
TEC-AC-10000766,"SanDisk Mouse, Bluetooth",Technology,10.216
OFF-BI-10003281,"Ibico Binder, Recycled",Office Supplies,14.256
OFF-SU-10003866,"Acme Ruler, Easy Grip",Office Supplies,9.165
OFF-SU-10003697,"Elite Scissors, High Speed",Office Supplies,11.265
OFF-AR-10004151,"BIC Sketch Pad, Blue",Office Supplies,24.33
FUR-FU-10001045,"Eldon Photo Frame, Durable",Furniture,55.14
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,27.75
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,12.224
OFF-PA-10001243,Xerox 1983,Office Supplies,5.98
OFF-CAM-10004002,"Cameo Business Envelopes, Set of 50",Office Supplies,6.147
OFF-OIC-10002161,"OIC Push Pins, Assorted Sizes",Office Supplies,12.36
OFF-KLE-10001644,"Kleencut Trimmer, Steel",Office Supplies,16.332
OFF-PA-10000781,"Eaton Message Books, 8.5 x 11",Office Supplies,9.888
OFF-SU-10001750,"Stiletto Trimmer, High Speed",Office Supplies,28.5
OFF-EN-10001751,"GlobeWeis Mailers, Set of 50",Office Supplies,25.7
FUR-CH-10001701,"Hon Chairmat, Set of Two",Furniture,15.408
OFF-FA-10000046,"Advantus Staples, Bulk Pack",Office Supplies,10.86
OFF-PA-10000961,"Green Bar Parchment Paper, Premium",Office Supplies,16.68
OFF-SU-10004461,"Stiletto Box Cutter, High Speed",Office Supplies,35.97
OFF-PA-10001275,"Xerox Note Cards, Multicolor",Office Supplies,25.002
OFF-SU-10004766,"Kleencut Shears, Easy Grip",Office Supplies,25.6467
OFF-FA-10001838,"Stockwell Paper Clips, Metal",Office Supplies,11.988
OFF-EN-10002034,"Ames Peel and Seal, with clear poly window",Office Supplies,13.338
OFF-FA-10002025,"Stockwell Clamps, Bulk Pack",Office Supplies,11.538
OFF-BI-10004486,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,29.49
TEC-SAM-10004851,"Samsung Office Telephone, with Caller ID",Technology,65.22
TEC-MEM-10002919,"Memorex Flash Drive, USB",Technology,29.61
OFF-PA-10001844,"Eaton Message Books, 8.5 x 11",Office Supplies,12.36
OFF-FA-10000999,"OIC Thumb Tacks, 12 Pack",Office Supplies,6.75
OFF-PA-10001968,"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,27.621
OFF-SU-10002448,"Stiletto Trimmer, High Speed",Office Supplies,23.5125
OFF-ST-10004015,"Smead Trays, Blue",Office Supplies,48.48
OFF-PA-10002921,"Eaton Message Books, Multicolor",Office Supplies,21.99
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,17.98
OFF-PA-10001826,Xerox 207,Office Supplies,5.184
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,12.99
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,6.84
OFF-JIF-10000890,"Jiffy Peel and Seal, Security-Tint",Office Supplies,22.41
OFF-XER-10002982,"Xerox Memo Slips, 8.5 x 11",Office Supplies,17.67
OFF-CAM-10001191,"Cameo Peel and Seal, Recycled",Office Supplies,19.8
OFF-HOO-10003820,"Hoover Toaster, White",Office Supplies,24.534
TEC-AC-10002110,"Memorex Mouse, Programmable",Technology,19.78
OFF-EN-10000084,"Jiffy Manila Envelope, with clear poly window",Office Supplies,19.7
OFF-AR-10002400,"Boston Highlighters, Water Color",Office Supplies,16.0965
OFF-EN-10003632,"Jiffy Mailers, Recycled",Office Supplies,35.97
OFF-PA-10002370,"Xerox Parchment Paper, Recycled",Office Supplies,11.853
OFF-BI-10000707,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,16.794
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,21.98
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,60.89
OFF-BOS-10002472,"Boston Sketch Pad, Blue",Office Supplies,19.44
OFF-AVE-10001367,"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,11.16
OFF-EN-10000857,"Ames Mailers, Security-Tint",Office Supplies,25.5
OFF-FA-10001435,"Advantus Rubber Bands, Metal",Office Supplies,6.684
TEC-AC-10001364,"Logitech Numeric Keypad, Programmable",Technology,31.88
OFF-SU-10001185,"Acme Letter Opener, Steel",Office Supplies,7.896
TEC-AC-10004102,"SanDisk Mouse, USB",Technology,19.26
FUR-FU-10004483,"Deflect-O Light Bulb, Durable",Furniture,11.214
OFF-AR-10000176,"Sanford Highlighters, Water Color",Office Supplies,17.037
OFF-PA-10004910,"Eaton Message Books, Premium",Office Supplies,12.348
OFF-EN-10003979,"Kraft Clasp Envelope, with clear poly window",Office Supplies,12.54
OFF-EN-10002524,"Cameo Peel and Seal, with clear poly window",Office Supplies,14.724
OFF-SME-10001652,"Smead Trays, Wire Frame",Office Supplies,47.55
OFF-ACM-10002713,"Acme Box Cutter, Steel",Office Supplies,14.88
FUR-OFF-10003104,"Office Star Bag Chairs, Red",Furniture,16.632
OFF-HAM-10004917,"Hamilton Beach Stove, Red",Office Supplies,542.34
OFF-ACC-10002220,"Acco Binding Machine, Economy",Office Supplies,20.436
OFF-SU-10000926,"Acme Trimmer, Easy Grip",Office Supplies,24.64
OFF-PA-10001495,"Xerox Parchment Paper, Recycled",Office Supplies,8.78
OFF-ST-10000154,"Smead Box, Single Width",Office Supplies,10.8
OFF-FA-10004657,"Stockwell Thumb Tacks, Metal",Office Supplies,6.825
OFF-AR-10000242,"BIC Pencil Sharpener, Blue",Office Supplies,29.01
TEC-CO-10000129,"Brother Fax and Copier, Color",Technology,192.93
OFF-SU-10003723,"Elite Shears, High Speed",Office Supplies,25.8555
OFF-LA-10000473,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,8.55
OFF-FA-10003816,"Stockwell Staples, Metal",Office Supplies,6.318
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,51.984
OFF-OIC-10000189,"OIC Clamps, Metal",Office Supplies,19.89
OFF-GLO-10004123,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,19.74
OFF-KRA-10000916,"Kraft Interoffice Envelope, Recycled",Office Supplies,45.72
OFF-BOS-10002041,"Boston Highlighters, Water Color",Office Supplies,8.82
TEC-PAN-10004651,"Panasonic Phone, White",Technology,24.975
OFF-SAN-10003660,"SanDisk Computer Printout Paper, Multicolor",Office Supplies,31.2
OFF-PA-10003389,"Enermax Message Books, Recycled",Office Supplies,5.976
OFF-FA-10002085,"Stockwell Clamps, Assorted Sizes",Office Supplies,6.516
FUR-CH-10004652,"Hon Bag Chairs, Black",Furniture,28.48
OFF-PA-10000850,"SanDisk Parchment Paper, Multicolor",Office Supplies,18.12
TEC-AC-10003763,"Logitech Mouse, Programmable",Technology,30.78
OFF-BI-10004007,"Avery 3-Hole Punch, Durable",Office Supplies,14.685
OFF-FA-10003050,"Stockwell Paper Clips, Metal",Office Supplies,11.637
OFF-LA-10000658,"Avery Shipping Labels, 5000 Label Set",Office Supplies,12.24
OFF-SU-10000697,"Kleencut Ruler, Serrated",Office Supplies,6.156
OFF-BI-10001885,"Avery Binder Covers, Economy",Office Supplies,11.07
FUR-FU-10000507,"Tenex Photo Frame, Duo Pack",Furniture,31.14
OFF-FA-10001631,"Advantus Staples, Bulk Pack",Office Supplies,6.516
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,8.14
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,18.392
